Date,AAPL,AMZN,GOOGL,MSFT,TSLA,NVDA,META
5/24/2023,$171.84 ,$116.75 ,$120.90 ,$313.85 ,$182.90 ,$30.54 ,$249.21 
5/23/2023,$171.56 ,$114.99 ,$122.56 ,$315.26 ,$185.77 ,$30.69 ,$246.74 
5/22/2023,$174.20 ,$115.01 ,$125.05 ,$321.18 ,$188.87 ,$31.18 ,$248.32 
5/19/2023,$175.16 ,$116.25 ,$122.76 ,$318.34 ,$180.14 ,$31.26 ,$245.64 
5/18/2023,$175.05 ,$118.15 ,$122.83 ,$318.52 ,$176.89 ,$31.68 ,$246.85 
5/17/2023,$172.69 ,$115.50 ,$120.84 ,$314.00 ,$173.86 ,$30.18 ,$242.49 
5/16/2023,$172.07 ,$113.40 ,$119.51 ,$311.74 ,$166.52 ,$29.21 ,$238.82 
5/15/2023,$172.07 ,$111.20 ,$116.51 ,$309.46 ,$166.35 ,$28.95 ,$238.86 
5/12/2023,$172.57 ,$110.26 ,$117.51 ,$308.97 ,$167.98 ,$28.34 ,$233.81 
5/11/2023,$173.75 ,$112.18 ,$116.57 ,$310.11 ,$172.08 ,$28.58 ,$235.79 
5/10/2023,$173.56 ,$110.19 ,$111.75 ,$312.31 ,$168.54 ,$28.89 ,$233.08 
5/9/2023,$171.77 ,$106.62 ,$107.35 ,$307.00 ,$169.15 ,$28.57 ,$233.37 
5/8/2023,$173.50 ,$105.83 ,$107.77 ,$308.65 ,$171.79 ,$29.15 ,$233.27 
5/5/2023,$173.57 ,$105.66 ,$105.57 ,$310.65 ,$170.06 ,$28.68 ,$232.78 
5/4/2023,$165.79 ,$104.00 ,$104.69 ,$305.41 ,$161.20 ,$27.56 ,$233.52 
5/3/2023,$167.45 ,$103.65 ,$105.41 ,$304.40 ,$160.61 ,$27.80 ,$237.03 
5/2/2023,$168.54 ,$103.63 ,$105.32 ,$305.41 ,$160.31 ,$28.21 ,$239.24 
5/1/2023,$169.59 ,$102.05 ,$107.20 ,$305.56 ,$161.83 ,$28.91 ,$243.18 
4/28/2023,$169.68 ,$105.45 ,$107.34 ,$307.26 ,$164.31 ,$27.75 ,$240.32 
4/27/2023,$168.41 ,$109.82 ,$107.59 ,$304.83 ,$160.19 ,$27.23 ,$238.56 
4/26/2023,$163.76 ,$104.98 ,$103.71 ,$295.37 ,$153.75 ,$26.96 ,$209.40 
4/25/2023,$163.77 ,$102.57 ,$103.85 ,$275.42 ,$160.67 ,$26.24 ,$207.55 
4/24/2023,$165.33 ,$106.21 ,$105.97 ,$281.77 ,$162.55 ,$27.04 ,$212.79 
4/21/2023,$165.02 ,$106.96 ,$105.41 ,$285.76 ,$165.08 ,$27.12 ,$212.89 
4/20/2023,$166.65 ,$103.81 ,$105.29 ,$286.11 ,$162.99 ,$27.10 ,$213.07 
4/19/2023,$167.63 ,$104.30 ,$104.18 ,$288.45 ,$180.59 ,$27.93 ,$215.70 
4/18/2023,$166.47 ,$102.30 ,$104.50 ,$288.37 ,$184.31 ,$27.67 ,$217.89 
4/17/2023,$165.23 ,$102.74 ,$105.97 ,$288.80 ,$187.04 ,$27.00 ,$218.86 
4/14/2023,$165.21 ,$102.51 ,$108.87 ,$286.14 ,$185.00 ,$26.76 ,$221.49 
4/13/2023,$165.56 ,$102.40 ,$107.43 ,$289.84 ,$185.90 ,$26.46 ,$220.35 
4/12/2023,$160.10 ,$97.83 ,$104.64 ,$283.49 ,$180.54 ,$26.50 ,$214.00 
4/11/2023,$160.80 ,$99.92 ,$105.35 ,$282.83 ,$186.79 ,$27.17 ,$213.85 
4/10/2023,$162.03 ,$102.17 ,$106.44 ,$289.39 ,$184.51 ,$27.58 ,$214.75 
4/6/2023,$164.66 ,$102.06 ,$108.42 ,$291.60 ,$185.06 ,$27.04 ,$216.10 
4/5/2023,$163.76 ,$101.10 ,$104.47 ,$284.34 ,$185.52 ,$26.88 ,$211.48 
4/4/2023,$165.63 ,$103.95 ,$104.72 ,$287.18 ,$192.58 ,$27.45 ,$214.72 
4/3/2023,$166.17 ,$102.41 ,$104.36 ,$287.23 ,$194.77 ,$27.97 ,$213.07 
3/31/2023,$164.90 ,$103.29 ,$103.73 ,$288.30 ,$207.46 ,$27.78 ,$211.94 
3/30/2023,$162.36 ,$102.00 ,$100.89 ,$284.05 ,$195.28 ,$27.38 ,$207.84 
3/29/2023,$160.77 ,$100.25 ,$101.39 ,$280.51 ,$193.88 ,$26.98 ,$205.35 
3/28/2023,$157.65 ,$97.24 ,$101.03 ,$275.23 ,$189.19 ,$26.41 ,$200.68 
3/27/2023,$158.28 ,$98.04 ,$102.46 ,$276.38 ,$191.81 ,$26.53 ,$202.84 
3/24/2023,$160.25 ,$98.13 ,$105.44 ,$280.57 ,$190.41 ,$26.78 ,$206.01 
3/23/2023,$158.93 ,$98.71 ,$105.60 ,$277.66 ,$192.22 ,$27.19 ,$204.28 
3/22/2023,$157.83 ,$98.70 ,$103.37 ,$272.29 ,$191.15 ,$26.47 ,$199.81 
3/21/2023,$159.28 ,$100.61 ,$104.92 ,$273.78 ,$197.58 ,$26.20 ,$202.16 
3/20/2023,$157.40 ,$97.71 ,$101.22 ,$272.23 ,$183.25 ,$25.90 ,$197.81 
3/17/2023,$155.00 ,$98.95 ,$101.62 ,$279.43 ,$180.13 ,$25.73 ,$195.61 
3/16/2023,$155.85 ,$100.04 ,$100.32 ,$276.20 ,$184.13 ,$25.54 ,$204.93 
3/15/2023,$152.99 ,$96.20 ,$96.11 ,$265.44 ,$180.45 ,$24.23 ,$197.75 
3/14/2023,$152.59 ,$94.88 ,$93.97 ,$260.79 ,$183.26 ,$24.06 ,$194.02 
3/13/2023,$150.47 ,$92.43 ,$91.11 ,$253.92 ,$174.48 ,$22.97 ,$180.90 
3/10/2023,$148.50 ,$90.73 ,$90.63 ,$248.59 ,$173.44 ,$22.97 ,$179.51 
3/9/2023,$150.59 ,$92.25 ,$92.32 ,$252.32 ,$172.92 ,$23.44 ,$181.69 
3/8/2023,$152.87 ,$93.92 ,$94.25 ,$253.70 ,$182.00 ,$24.18 ,$184.97 
3/7/2023,$151.60 ,$93.55 ,$93.86 ,$254.15 ,$187.71 ,$23.29 ,$184.51 
3/6/2023,$153.83 ,$93.75 ,$95.13 ,$256.87 ,$193.81 ,$23.55 ,$184.90 
3/3/2023,$151.03 ,$94.90 ,$93.65 ,$255.29 ,$197.79 ,$23.89 ,$185.25 
3/2/2023,$145.91 ,$92.13 ,$92.00 ,$251.11 ,$190.90 ,$23.31 ,$174.53 
3/1/2023,$145.31 ,$92.17 ,$90.36 ,$246.27 ,$202.77 ,$22.70 ,$173.42 
2/28/2023,$147.41 ,$94.23 ,$90.06 ,$249.42 ,$205.71 ,$23.22 ,$174.94 
2/27/2023,$147.92 ,$93.76 ,$89.87 ,$250.16 ,$207.63 ,$23.50 ,$169.54 
2/24/2023,$146.71 ,$93.50 ,$89.13 ,$249.22 ,$196.88 ,$23.29 ,$170.39 
2/23/2023,$149.40 ,$95.82 ,$90.89 ,$254.77 ,$202.07 ,$23.66 ,$172.04 
2/22/2023,$148.91 ,$95.79 ,$91.65 ,$251.51 ,$200.86 ,$20.75 ,$171.12 
2/21/2023,$148.48 ,$94.58 ,$91.79 ,$252.67 ,$197.37 ,$20.66 ,$172.08 
2/17/2023,$152.55 ,$97.20 ,$94.35 ,$258.06 ,$208.31 ,$21.39 ,$172.88 
2/16/2023,$153.71 ,$98.15 ,$95.51 ,$262.15 ,$202.04 ,$22.00 ,$172.44 
2/15/2023,$155.33 ,$101.16 ,$96.94 ,$269.32 ,$214.24 ,$22.76 ,$177.16 
2/14/2023,$153.20 ,$99.70 ,$94.68 ,$272.17 ,$209.25 ,$22.97 ,$179.48 
2/13/2023,$153.85 ,$99.54 ,$94.61 ,$271.32 ,$194.64 ,$21.79 ,$179.43 
2/10/2023,$151.01 ,$97.61 ,$94.57 ,$263.10 ,$196.89 ,$21.27 ,$174.15 
2/9/2023,$150.87 ,$98.24 ,$95.01 ,$263.62 ,$207.32 ,$22.34 ,$177.92 
2/8/2023,$151.92 ,$100.05 ,$99.37 ,$266.73 ,$201.29 ,$22.21 ,$183.43 
2/7/2023,$154.65 ,$102.11 ,$107.64 ,$267.56 ,$196.81 ,$22.17 ,$191.62 
2/6/2023,$151.73 ,$102.18 ,$102.90 ,$256.77 ,$194.76 ,$21.09 ,$186.06 
2/3/2023,$154.50 ,$103.39 ,$104.78 ,$258.35 ,$189.98 ,$21.10 ,$186.53 
2/2/2023,$150.82 ,$112.91 ,$107.74 ,$264.60 ,$188.27 ,$21.71 ,$188.77 
2/1/2023,$145.43 ,$105.15 ,$100.43 ,$252.75 ,$181.41 ,$20.94 ,$153.12 
1/31/2023,$144.29 ,$103.13 ,$98.84 ,$247.81 ,$173.22 ,$19.54 ,$148.97 
1/30/2023,$143.00 ,$100.55 ,$96.94 ,$242.71 ,$166.66 ,$19.16 ,$147.06 
1/27/2023,$145.93 ,$102.24 ,$99.37 ,$248.16 ,$177.90 ,$20.37 ,$151.74 
1/26/2023,$143.96 ,$99.22 ,$97.52 ,$248.00 ,$160.27 ,$19.80 ,$147.30 
1/25/2023,$141.86 ,$97.18 ,$95.22 ,$240.61 ,$144.43 ,$19.32 ,$141.50 
1/24/2023,$142.53 ,$96.32 ,$97.70 ,$242.04 ,$143.89 ,$19.27 ,$143.14 
1/23/2023,$141.11 ,$97.52 ,$99.79 ,$242.58 ,$143.75 ,$19.19 ,$143.27 
1/20/2023,$137.87 ,$97.25 ,$98.02 ,$240.22 ,$133.42 ,$17.84 ,$139.37 
1/19/2023,$135.27 ,$93.68 ,$93.05 ,$231.93 ,$127.17 ,$16.77 ,$136.15 
1/18/2023,$135.21 ,$95.46 ,$91.12 ,$235.81 ,$128.78 ,$17.38 ,$133.02 
1/17/2023,$135.94 ,$96.05 ,$91.29 ,$240.35 ,$131.49 ,$17.70 ,$135.36 
1/13/2023,$134.76 ,$98.12 ,$92.12 ,$239.23 ,$122.40 ,$16.90 ,$136.98 
1/12/2023,$133.41 ,$95.27 ,$91.13 ,$238.51 ,$123.56 ,$16.51 ,$136.71 
1/11/2023,$133.49 ,$95.09 ,$91.52 ,$235.77 ,$123.22 ,$16.00 ,$132.89 
1/10/2023,$130.73 ,$89.87 ,$88.42 ,$228.85 ,$118.85 ,$15.91 ,$132.99 
1/9/2023,$130.15 ,$87.36 ,$88.02 ,$227.12 ,$119.77 ,$15.63 ,$129.47 
1/6/2023,$129.62 ,$86.08 ,$87.34 ,$224.93 ,$113.06 ,$14.86 ,$130.02 
1/5/2023,$125.02 ,$83.12 ,$86.20 ,$222.31 ,$110.34 ,$14.27 ,$126.94 
1/4/2023,$126.36 ,$85.14 ,$88.08 ,$229.10 ,$113.64 ,$14.75 ,$127.37 
1/3/2023,$125.07 ,$85.82 ,$89.12 ,$239.58 ,$108.10 ,$14.32 ,$124.74 
12/30/2022,$129.93 ,$84.00 ,$88.23 ,$239.82 ,$123.18 ,$14.61 ,$120.34 
12/29/2022,$129.61 ,$84.18 ,$88.45 ,$241.01 ,$121.82 ,$14.60 ,$120.26 
12/28/2022,$126.04 ,$81.82 ,$86.02 ,$234.53 ,$112.71 ,$14.04 ,$115.62 
12/27/2022,$130.03 ,$83.04 ,$87.39 ,$236.96 ,$109.10 ,$14.12 ,$116.88 
12/23/2022,$131.86 ,$85.25 ,$89.23 ,$238.73 ,$123.15 ,$15.21 ,$118.04 
12/22/2022,$132.23 ,$83.79 ,$87.76 ,$238.19 ,$125.35 ,$15.34 ,$117.12 
12/21/2022,$135.45 ,$86.77 ,$89.58 ,$244.43 ,$137.57 ,$16.50 ,$119.76 
12/20/2022,$132.30 ,$85.19 ,$89.02 ,$241.80 ,$137.80 ,$16.09 ,$117.09 
12/19/2022,$132.37 ,$84.92 ,$88.44 ,$240.45 ,$149.87 ,$16.25 ,$114.48 
12/16/2022,$134.51 ,$87.86 ,$90.26 ,$244.69 ,$150.23 ,$16.57 ,$119.43 
12/15/2022,$136.50 ,$88.45 ,$90.86 ,$249.01 ,$157.67 ,$16.95 ,$116.15 
12/14/2022,$143.21 ,$91.58 ,$95.07 ,$257.22 ,$156.80 ,$17.67 ,$121.59 
12/13/2022,$145.47 ,$92.49 ,$95.63 ,$256.92 ,$160.95 ,$18.07 ,$120.15 
12/12/2022,$144.49 ,$90.55 ,$93.31 ,$252.51 ,$167.82 ,$17.54 ,$114.71 
12/9/2022,$142.16 ,$89.09 ,$92.83 ,$245.42 ,$179.05 ,$17.00 ,$115.90 
12/8/2022,$142.65 ,$90.35 ,$93.71 ,$247.40 ,$173.44 ,$17.17 ,$115.33 
12/7/2022,$140.94 ,$88.46 ,$94.94 ,$244.37 ,$174.04 ,$16.12 ,$113.93 
12/6/2022,$142.91 ,$88.25 ,$96.98 ,$245.12 ,$179.82 ,$15.99 ,$114.12 
12/5/2022,$146.63 ,$91.01 ,$99.48 ,$250.20 ,$182.45 ,$16.61 ,$122.43 
12/2/2022,$147.81 ,$94.13 ,$100.44 ,$255.02 ,$194.86 ,$16.88 ,$123.49 
12/1/2022,$148.31 ,$95.50 ,$100.99 ,$254.69 ,$194.70 ,$17.14 ,$120.44 
11/30/2022,$148.03 ,$96.54 ,$100.99 ,$255.14 ,$194.70 ,$16.92 ,$118.10 
11/29/2022,$141.17 ,$92.42 ,$95.19 ,$240.33 ,$180.83 ,$15.64 ,$109.46 
11/28/2022,$144.22 ,$93.95 ,$96.05 ,$241.76 ,$182.92 ,$15.83 ,$108.78 
11/25/2022,$148.11 ,$93.41 ,$97.46 ,$247.49 ,$182.86 ,$16.27 ,$111.41 
11/23/2022,$151.07 ,$94.13 ,$98.46 ,$247.58 ,$183.20 ,$16.52 ,$112.24 
11/22/2022,$150.18 ,$93.20 ,$97.05 ,$245.03 ,$169.91 ,$16.04 ,$111.44 
11/21/2022,$148.01 ,$92.46 ,$95.60 ,$242.05 ,$167.87 ,$15.32 ,$109.86 
11/18/2022,$151.29 ,$94.14 ,$97.43 ,$241.22 ,$180.19 ,$15.41 ,$112.05 
11/17/2022,$150.72 ,$94.85 ,$98.36 ,$241.68 ,$183.17 ,$15.68 ,$111.45 
11/16/2022,$148.79 ,$97.12 ,$98.85 ,$241.73 ,$186.92 ,$15.91 ,$113.23 
11/15/2022,$150.04 ,$98.94 ,$98.44 ,$241.97 ,$194.42 ,$16.67 ,$117.08 
11/14/2022,$148.28 ,$98.49 ,$95.70 ,$241.55 ,$190.95 ,$16.30 ,$114.22 
11/11/2022,$149.70 ,$100.79 ,$96.41 ,$247.11 ,$195.97 ,$16.33 ,$113.02 
11/10/2022,$146.87 ,$96.63 ,$93.94 ,$242.98 ,$190.72 ,$15.75 ,$111.87 
11/9/2022,$134.87 ,$86.14 ,$87.32 ,$224.51 ,$177.59 ,$13.78 ,$101.47 
11/8/2022,$139.50 ,$89.98 ,$88.90 ,$228.87 ,$191.30 ,$14.60 ,$96.47 
11/7/2022,$138.92 ,$90.53 ,$88.49 ,$227.87 ,$197.08 ,$14.30 ,$96.72 
11/4/2022,$138.38 ,$90.98 ,$86.58 ,$221.39 ,$207.47 ,$14.16 ,$90.79 
11/3/2022,$138.88 ,$89.30 ,$83.43 ,$214.25 ,$215.31 ,$13.42 ,$88.91 
11/2/2022,$145.03 ,$92.12 ,$86.97 ,$220.10 ,$214.98 ,$13.22 ,$90.54 
11/1/2022,$150.65 ,$96.79 ,$90.47 ,$228.17 ,$227.82 ,$13.54 ,$95.20 
10/31/2022,$153.34 ,$102.44 ,$94.51 ,$232.13 ,$227.54 ,$13.50 ,$93.16 
10/28/2022,$155.74 ,$103.41 ,$96.29 ,$235.87 ,$228.52 ,$13.83 ,$99.20 
10/27/2022,$144.80 ,$110.96 ,$92.22 ,$226.75 ,$225.09 ,$13.18 ,$97.94 
10/26/2022,$149.35 ,$115.66 ,$94.93 ,$231.32 ,$224.64 ,$12.90 ,$129.82 
10/25/2022,$152.34 ,$120.60 ,$104.48 ,$250.66 ,$222.42 ,$13.26 ,$137.51 
10/24/2022,$149.45 ,$119.82 ,$102.52 ,$247.25 ,$211.25 ,$12.60 ,$129.72 
10/21/2022,$147.27 ,$119.32 ,$101.13 ,$242.12 ,$214.44 ,$12.47 ,$130.01 
10/20/2022,$143.39 ,$115.25 ,$99.97 ,$236.15 ,$207.28 ,$12.19 ,$131.53 
10/19/2022,$143.86 ,$115.07 ,$99.63 ,$236.48 ,$222.04 ,$12.05 ,$133.23 
10/18/2022,$143.75 ,$116.36 ,$100.77 ,$238.50 ,$220.19 ,$11.97 ,$132.80 
10/17/2022,$142.41 ,$113.79 ,$99.97 ,$237.53 ,$219.35 ,$11.89 ,$134.04 
10/14/2022,$138.38 ,$106.90 ,$96.56 ,$228.56 ,$204.99 ,$11.23 ,$126.76 
10/13/2022,$142.99 ,$112.53 ,$99.06 ,$234.24 ,$221.72 ,$11.96 ,$130.29 
10/12/2022,$138.34 ,$112.90 ,$97.56 ,$225.75 ,$217.24 ,$11.50 ,$127.50 
10/11/2022,$138.98 ,$112.21 ,$97.18 ,$225.41 ,$216.50 ,$11.59 ,$128.54 
10/10/2022,$140.42 ,$113.67 ,$97.86 ,$229.25 ,$222.96 ,$11.67 ,$133.79 
10/7/2022,$140.09 ,$114.56 ,$98.68 ,$234.24 ,$223.07 ,$12.08 ,$133.45 
10/6/2022,$145.43 ,$120.30 ,$101.42 ,$246.79 ,$238.13 ,$13.13 ,$139.07 
10/5/2022,$146.40 ,$120.95 ,$101.43 ,$249.20 ,$240.81 ,$13.21 ,$138.98 
10/4/2022,$146.10 ,$121.09 ,$101.64 ,$248.88 ,$249.44 ,$13.17 ,$140.28 
10/3/2022,$142.45 ,$115.88 ,$98.64 ,$240.74 ,$242.40 ,$12.51 ,$138.61 
9/30/2022,$138.20 ,$113.00 ,$95.65 ,$232.90 ,$265.25 ,$12.14 ,$135.68 
9/29/2022,$142.48 ,$114.80 ,$97.42 ,$237.50 ,$268.21 ,$12.22 ,$136.41 
9/28/2022,$149.84 ,$118.01 ,$100.05 ,$241.07 ,$287.81 ,$12.74 ,$141.61 
9/27/2022,$151.76 ,$114.41 ,$97.50 ,$236.41 ,$282.94 ,$12.41 ,$134.40 
9/26/2022,$150.77 ,$115.15 ,$98.17 ,$237.45 ,$276.01 ,$12.23 ,$136.37 
9/23/2022,$150.43 ,$113.78 ,$98.74 ,$237.92 ,$275.33 ,$12.52 ,$140.41 
9/22/2022,$152.74 ,$117.31 ,$100.14 ,$240.98 ,$288.59 ,$12.56 ,$142.82 
9/21/2022,$153.72 ,$118.54 ,$99.28 ,$238.95 ,$300.80 ,$13.26 ,$142.12 
9/20/2022,$156.90 ,$122.19 ,$101.14 ,$242.45 ,$308.73 ,$13.18 ,$146.09 
9/19/2022,$154.48 ,$124.66 ,$103.07 ,$244.52 ,$309.07 ,$13.38 ,$148.02 
9/16/2022,$150.70 ,$123.53 ,$102.80 ,$244.74 ,$303.35 ,$13.20 ,$146.29 
9/15/2022,$152.37 ,$126.28 ,$102.91 ,$245.38 ,$303.75 ,$12.93 ,$149.55 
9/14/2022,$155.31 ,$128.55 ,$105.00 ,$252.22 ,$302.61 ,$13.13 ,$151.47 
9/13/2022,$153.84 ,$126.82 ,$104.32 ,$251.99 ,$292.13 ,$13.13 ,$153.13 
9/12/2022,$163.43 ,$136.45 ,$110.86 ,$266.65 ,$304.42 ,$14.51 ,$168.96 
9/9/2022,$157.37 ,$133.27 ,$110.65 ,$264.46 ,$299.68 ,$14.39 ,$169.15 
9/8/2022,$154.46 ,$129.82 ,$108.38 ,$258.52 ,$289.26 ,$13.99 ,$162.06 
9/7/2022,$155.96 ,$129.48 ,$109.45 ,$258.09 ,$283.70 ,$13.71 ,$160.39 
9/6/2022,$154.53 ,$126.11 ,$106.81 ,$253.25 ,$274.42 ,$13.47 ,$158.54 
9/2/2022,$155.81 ,$127.51 ,$107.85 ,$256.06 ,$270.21 ,$13.65 ,$160.32 
9/1/2022,$157.96 ,$127.82 ,$109.74 ,$260.40 ,$277.16 ,$13.94 ,$165.36 
8/31/2022,$157.22 ,$126.77 ,$108.22 ,$261.47 ,$275.61 ,$15.09 ,$162.93 
8/30/2022,$158.91 ,$128.73 ,$108.94 ,$262.97 ,$277.70 ,$15.47 ,$157.16 
8/29/2022,$161.38 ,$129.79 ,$109.42 ,$265.23 ,$284.82 ,$15.80 ,$159.17 
8/26/2022,$163.62 ,$130.75 ,$110.34 ,$268.09 ,$288.09 ,$16.26 ,$161.78 
8/25/2022,$170.03 ,$137.28 ,$116.65 ,$278.85 ,$296.07 ,$17.91 ,$168.78 
8/24/2022,$167.53 ,$133.80 ,$113.69 ,$275.79 ,$297.10 ,$17.22 ,$163.26 
8/23/2022,$167.23 ,$133.62 ,$113.86 ,$276.44 ,$296.45 ,$17.18 ,$161.11 
8/22/2022,$167.57 ,$133.22 ,$114.24 ,$277.75 ,$289.91 ,$17.03 ,$163.05 
8/19/2022,$171.52 ,$138.23 ,$117.21 ,$286.15 ,$296.67 ,$17.85 ,$167.96 
8/18/2022,$174.15 ,$142.30 ,$120.17 ,$290.17 ,$302.87 ,$18.77 ,$174.66 
8/17/2022,$174.55 ,$142.10 ,$119.55 ,$291.32 ,$304.00 ,$18.34 ,$174.85 
8/16/2022,$173.03 ,$144.78 ,$121.70 ,$292.71 ,$306.56 ,$18.88 ,$179.47 
8/15/2022,$173.19 ,$143.18 ,$122.08 ,$293.47 ,$309.32 ,$19.03 ,$180.89 
8/12/2022,$172.10 ,$143.55 ,$121.68 ,$291.91 ,$300.03 ,$18.71 ,$180.50 
8/11/2022,$168.49 ,$140.64 ,$118.84 ,$287.02 ,$286.63 ,$17.94 ,$177.49 
8/10/2022,$169.24 ,$142.69 ,$119.70 ,$289.16 ,$294.36 ,$18.10 ,$178.34 
8/9/2022,$164.92 ,$137.83 ,$116.63 ,$282.30 ,$283.33 ,$17.09 ,$168.53 
8/8/2022,$164.87 ,$139.41 ,$117.30 ,$280.32 ,$290.42 ,$17.79 ,$170.25 
8/5/2022,$165.35 ,$140.80 ,$117.47 ,$282.91 ,$288.17 ,$18.99 ,$167.11 
8/4/2022,$165.81 ,$142.57 ,$118.19 ,$283.65 ,$308.63 ,$19.22 ,$170.57 
8/3/2022,$166.13 ,$139.52 ,$118.08 ,$282.47 ,$307.40 ,$18.89 ,$168.80 
8/2/2022,$160.01 ,$134.16 ,$115.13 ,$274.82 ,$300.59 ,$18.53 ,$160.19 
8/1/2022,$161.51 ,$135.39 ,$114.86 ,$278.01 ,$297.28 ,$18.44 ,$159.93 
7/29/2022,$162.51 ,$134.95 ,$116.32 ,$280.74 ,$297.15 ,$18.16 ,$159.10 
7/28/2022,$157.35 ,$122.28 ,$114.22 ,$276.41 ,$280.90 ,$17.98 ,$160.72 
7/27/2022,$156.79 ,$120.97 ,$113.06 ,$268.74 ,$274.82 ,$17.79 ,$169.58 
7/26/2022,$151.60 ,$114.81 ,$105.02 ,$251.90 ,$258.86 ,$16.53 ,$159.15 
7/25/2022,$152.95 ,$121.14 ,$107.51 ,$258.83 ,$268.43 ,$17.02 ,$166.65 
7/22/2022,$154.09 ,$122.42 ,$107.90 ,$260.36 ,$272.24 ,$17.32 ,$169.27 
7/21/2022,$155.35 ,$124.63 ,$114.34 ,$264.84 ,$271.71 ,$18.05 ,$183.17 
7/20/2022,$153.04 ,$122.77 ,$113.90 ,$262.27 ,$247.50 ,$17.81 ,$183.09 
7/19/2022,$151.00 ,$118.21 ,$113.81 ,$259.53 ,$245.53 ,$16.99 ,$175.78 
7/18/2022,$147.07 ,$113.76 ,$109.03 ,$254.25 ,$240.55 ,$16.10 ,$167.23 
7/15/2022,$150.17 ,$113.55 ,$111.78 ,$256.72 ,$240.07 ,$15.76 ,$164.70 
7/14/2022,$148.47 ,$110.63 ,$110.37 ,$254.08 ,$238.31 ,$15.37 ,$158.05 
7/13/2022,$145.49 ,$110.40 ,$111.35 ,$252.72 ,$237.04 ,$15.16 ,$163.49 
7/12/2022,$145.86 ,$109.22 ,$114.02 ,$253.67 ,$233.07 ,$15.08 ,$163.27 
7/11/2022,$144.87 ,$111.75 ,$115.68 ,$264.51 ,$234.34 ,$15.15 ,$162.88 
7/8/2022,$147.04 ,$115.54 ,$119.35 ,$267.66 ,$250.76 ,$15.84 ,$170.88 
7/7/2022,$146.35 ,$116.33 ,$118.78 ,$268.40 ,$244.54 ,$15.86 ,$172.19 
7/6/2022,$142.92 ,$114.33 ,$114.57 ,$266.21 ,$231.73 ,$15.13 ,$169.77 
7/5/2022,$141.56 ,$113.50 ,$113.26 ,$262.85 ,$233.07 ,$14.96 ,$168.19 
7/1/2022,$138.93 ,$109.56 ,$108.74 ,$259.58 ,$227.26 ,$14.52 ,$160.03 
6/30/2022,$136.72 ,$106.21 ,$108.96 ,$256.83 ,$224.47 ,$15.16 ,$161.25 
6/29/2022,$139.23 ,$108.92 ,$111.70 ,$260.26 ,$228.49 ,$15.54 ,$163.94 
6/28/2022,$137.44 ,$107.40 ,$112.01 ,$256.48 ,$232.66 ,$15.98 ,$160.68 
6/27/2022,$141.66 ,$113.22 ,$115.83 ,$264.89 ,$244.92 ,$16.87 ,$169.49 
6/24/2022,$141.66 ,$116.46 ,$117.98 ,$267.70 ,$245.71 ,$17.13 ,$170.16 
6/23/2022,$138.27 ,$112.44 ,$112.24 ,$258.86 ,$235.07 ,$16.23 ,$158.75 
6/22/2022,$135.35 ,$108.95 ,$111.49 ,$253.13 ,$236.09 ,$16.36 ,$155.85 
6/21/2022,$135.87 ,$108.68 ,$111.54 ,$253.74 ,$237.04 ,$16.57 ,$157.05 
6/17/2022,$131.56 ,$106.22 ,$107.14 ,$247.65 ,$216.76 ,$15.88 ,$163.74 
6/16/2022,$130.06 ,$103.66 ,$106.03 ,$244.97 ,$213.10 ,$15.60 ,$160.87 
6/15/2022,$135.43 ,$107.67 ,$109.76 ,$251.76 ,$233.00 ,$16.53 ,$169.35 
6/14/2022,$132.76 ,$102.31 ,$106.72 ,$244.49 ,$220.89 ,$15.84 ,$163.73 
6/13/2022,$131.88 ,$103.67 ,$106.39 ,$242.26 ,$215.74 ,$15.65 ,$164.26 
6/10/2022,$137.13 ,$109.65 ,$111.16 ,$252.99 ,$232.23 ,$16.97 ,$175.57 
6/9/2022,$142.64 ,$116.15 ,$114.84 ,$264.79 ,$239.71 ,$18.05 ,$184.00 
6/8/2022,$147.96 ,$121.18 ,$117.19 ,$270.41 ,$241.87 ,$18.65 ,$196.64 
6/7/2022,$148.71 ,$123.00 ,$117.15 ,$272.50 ,$238.89 ,$18.93 ,$195.65 
6/6/2022,$146.14 ,$124.79 ,$116.82 ,$268.75 ,$238.28 ,$18.79 ,$194.25 
6/3/2022,$145.38 ,$122.35 ,$114.54 ,$270.02 ,$234.52 ,$18.72 ,$190.78 
6/2/2022,$151.21 ,$125.51 ,$117.62 ,$274.58 ,$258.33 ,$19.59 ,$198.86 
6/1/2022,$148.71 ,$121.68 ,$113.89 ,$272.42 ,$246.79 ,$18.32 ,$188.64 
5/31/2022,$148.84 ,$120.21 ,$113.76 ,$271.87 ,$252.75 ,$18.67 ,$193.64 
5/27/2022,$149.64 ,$115.15 ,$112.32 ,$273.24 ,$253.21 ,$18.81 ,$195.13 
5/26/2022,$143.78 ,$111.08 ,$107.79 ,$265.90 ,$235.91 ,$17.85 ,$191.63 
5/25/2022,$140.52 ,$106.78 ,$105.81 ,$262.52 ,$219.60 ,$16.98 ,$183.83 
5/24/2022,$140.36 ,$104.10 ,$105.97 ,$259.62 ,$209.39 ,$16.15 ,$181.28 
5/23/2022,$143.11 ,$107.56 ,$111.49 ,$260.65 ,$224.97 ,$16.90 ,$196.23 
